Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2021-06-16,AR,Argentina,AMRO,23104,4308103,468,100009
2021-06-17,AR,Argentina,AMRO,20651,4328754,363,100372
2021-06-18,AR,Argentina,AMRO,19326,4348080,379,100751
2021-06-19,AR,Argentina,AMRO,13039,4361119,250,101001
2021-06-20,AR,Argentina,AMRO,7363,4368482,165,101166
2021-06-21,AR,Argentina,AMRO,12045,4380527,303,101469
2021-06-22,AR,Argentina,AMRO,26175,4406702,535,102004
2021-06-23,AR,Argentina,AMRO,25338,4432040,488,102492
2021-06-24,AR,Argentina,AMRO,23186,4455226,448,102940
2021-06-25,AR,Argentina,AMRO,22969,4478195,347,103287
2021-06-26,AR,Argentina,AMRO,13897,4492092,223,103510
2021-06-27,AR,Argentina,AMRO,9537,4501629,188,103698
2021-06-28,AR,Argentina,AMRO,22506,4524135,411,104109
2021-06-29,AR,Argentina,AMRO,22566,4546701,362,104471
2021-06-30,AR,Argentina,AMRO,21406,4568107,347,104818
2021-07-01,AR,Argentina,AMRO,20759,4588866,340,105158
2021-07-02,AR,Argentina,AMRO,19326,4608192,364,105522
2021-07-03,AR,Argentina,AMRO,10630,4618822,196,105718
2021-07-04,AR,Argentina,AMRO,8251,4627073,149,105867
2021-07-05,AR,Argentina,AMRO,21734,4648807,426,106293
2021-07-06,AR,Argentina,AMRO,19635,4668442,352,106645
2021-07-07,AR,Argentina,AMRO,19391,4687833,317,106962
2021-07-08,AR,Argentina,AMRO,19107,4706940,307,107269
2021-07-09,AR,Argentina,AMRO,10843,4717783,167,107436
2021-07-10,AR,Argentina,AMRO,10839,4728622,193,107629
2021-07-11,AR,Argentina,AMRO,7332,4735954,127,107756
2021-07-12,AR,Argentina,AMRO,19157,4755111,407,108163
2021-07-13,AR,Argentina,AMRO,20052,4775163,322,108485
2021-07-14,AR,Argentina,AMRO,18428,4793591,306,108791
2021-07-15,AR,Argentina,AMRO,16731,4810322,263,109054
2021-07-16,AR,Argentina,AMRO,15804,4826126,224,109278
2021-07-17,AR,Argentina,AMRO,9192,4835318,152,109430
2021-07-18,AR,Argentina,AMRO,5746,4841064,108,109538
2021-07-19,AR,Argentina,AMRO,15211,4856275,281,109819
2021-07-20,AR,Argentina,AMRO,14575,4870850,231,110050
2021-07-21,AR,Argentina,AMRO,14600,4885450,213,110263
2021-07-22,AR,Argentina,AMRO,14551,4900001,251,110514
2021-07-23,AR,Argentina,AMRO,13782,4913783,181,110695
2021-07-24,AR,Argentina,AMRO,9106,4922889,128,110823
2021-07-25,AR,Argentina,AMRO,6523,4929412,82,110905
2021-07-26,AR,Argentina,AMRO,16968,4946380,248,111153
2021-07-27,AR,Argentina,AMRO,16235,4962615,231,111384
2021-07-28,AR,Argentina,AMRO,13913,4976528,185,111569
2021-07-29,AR,Argentina,AMRO,13619,4990147,160,111729
2021-07-30,AR,Argentina,AMRO,13365,5003512,179,111908
2021-07-31,AR,Argentina,AMRO,7733,5011245,122,112030
2021-08-01,AR,Argentina,AMRO,5392,5016637,80,112110
2021-08-02,AR,Argentina,AMRO,14083,5030720,229,112339
2021-08-03,AR,Argentina,AMRO,14098,5044818,223,112562
2021-08-04,AR,Argentina,AMRO,13726,5058544,191,112753
2021-08-05,AR,Argentina,AMRO,12884,5071428,176,112929
2021-08-06,AR,Argentina,AMRO,13140,5084568,146,113075
2021-08-07,AR,Argentina,AMRO,7488,5092056,113,113188
2021-08-08,AR,Argentina,AMRO,5018,5097074,79,113267
2021-08-09,AR,Argentina,AMRO,12240,5109314,181,113448
2021-08-10,AR,Argentina,AMRO,11823,5121137,176,113624
2021-08-11,AR,Argentina,AMRO,10558,5131695,148,113772
2021-08-12,AR,Argentina,AMRO,11279,5142974,147,113919
2021-08-13,AR,Argentina,AMRO,8971,5151945,137,114056
2021-08-14,AR,Argentina,AMRO,4433,5156378,55,114111
2021-08-15,AR,Argentina,AMRO,3002,5159380,49,114160
2021-08-16,AR,Argentina,AMRO,3905,5163285,67,114227
2021-08-17,AR,Argentina,AMRO,10081,5173366,169,114396
2021-08-18,AR,Argentina,AMRO,9295,5182661,133,114529
2021-08-19,AR,Argentina,AMRO,9715,5192376,114,114643
2021-08-20,AR,Argentina,AMRO,7719,5200095,108,114751
2021-08-21,AR,Argentina,AMRO,3935,5204030,47,114798
2021-08-22,AR,Argentina,AMRO,2604,5206634,46,114844
2021-08-23,AR,Argentina,AMRO,7697,5214331,116,114960
2021-08-24,AR,Argentina,AMRO,7859,5222190,105,115065
2021-08-25,AR,Argentina,AMRO,6006,5228196,97,115162
2021-08-26,AR,Argentina,AMRO,6913,5235109,62,115224
2021-08-27,AR,Argentina,AMRO,5237,5240346,80,115304
2021-08-28,AR,Argentina,AMRO,2738,5243084,53,115357
2021-08-29,AR,Argentina,AMRO,1815,5244899,24,115381
2021-08-30,AR,Argentina,AMRO,6256,5251155,80,115461
2021-08-31,AR,Argentina,AMRO,6283,5257438,74,115535
2021-09-01,AR,Argentina,AMRO,4706,5262144,73,115608
2021-09-02,AR,Argentina,AMRO,4531,5266675,77,115685
2021-09-03,AR,Argentina,AMRO,3704,5270379,61,115746
2021-09-04,AR,Argentina,AMRO,1803,5272182,37,115783
2021-09-05,AR,Argentina,AMRO,1248,5273430,16,115799
2021-09-06,AR,Argentina,AMRO,4617,5278047,79,115878
2021-09-07,AR,Argentina,AMRO,3592,5281639,45,115923
2021-09-08,AR,Argentina,AMRO,3219,5284858,50,115973
2021-09-09,AR,Argentina,AMRO,3559,5288417,51,116024
2021-09-10,AR,Argentina,AMRO,2609,5291026,43,116067
2021-09-11,AR,Argentina,AMRO,1514,5292540,13,116080
2021-09-12,AR,Argentina,AMRO,750,5293290,9,116089
2021-09-13,AR,Argentina,AMRO,2894,5296184,52,116141
2021-09-14,AR,Argentina,AMRO,2725,5298909,39,116180
2021-09-15,AR,Argentina,AMRO,2292,5301201,32,116212
2021-09-16,AR,Argentina,AMRO,2375,5303576,42,116254
2021-09-17,AR,Argentina,AMRO,2235,5305811,35,116289
2021-09-18,AR,Argentina,AMRO,1074,5306885,12,116301
2021-09-19,AR,Argentina,AMRO,626,5307511,6,116307
2021-09-20,AR,Argentina,AMRO,2380,5309891,32,116339
2021-09-21,AR,Argentina,AMRO,1676,5311567,21,116360
2021-09-22,AR,Argentina,AMRO,2034,5313601,24,116384
2021-09-23,AR,Argentina,AMRO,1743,5315344,19,116403
2021-09-24,AR,Argentina,AMRO,1793,5317137,15,116418
2021-09-25,AR,Argentina,AMRO,847,5317984,7,116425
2021-09-26,AR,Argentina,AMRO,524,5318508,9,116434
2021-09-27,AR,Argentina,AMRO,1931,5320439,21,116455
2021-09-28,AR,Argentina,AMRO,1698,5322137,17,116472
2021-09-29,AR,Argentina,AMRO,1511,5323648,14,116486
2021-09-30,AR,Argentina,AMRO,1478,5325126,13,116499
2021-10-01,AR,Argentina,AMRO,1582,5326708,12,116511
2021-10-02,AR,Argentina,AMRO,695,5327403,6,116517
2021-10-03,AR,Argentina,AMRO,355,5327758,4,116521
2021-10-04,AR,Argentina,AMRO,1344,5329102,17,116538
2021-10-05,AR,Argentina,AMRO,1249,5330351,18,116556
2021-10-06,AR,Argentina,AMRO,1355,5331706,14,116570
2021-10-07,AR,Argentina,AMRO,1191,5332897,13,116583
2021-10-08,AR,Argentina,AMRO,592,5333489,10,116593
2021-10-09,AR,Argentina,AMRO,537,5334026,5,116598
2021-10-10,AR,Argentina,AMRO,365,5334391,7,116605
2021-10-11,AR,Argentina,AMRO,493,5334884,8,116613
2021-10-12,AR,Argentina,AMRO,1460,5336344,14,116627
2021-10-13,AR,Argentina,AMRO,1459,5337803,21,116648
2021-10-14,AR,Argentina,AMRO,1480,5339283,15,116663
2021-10-15,AR,Argentina,AMRO,1226,5340509,13,116676
2021-10-16,AR,Argentina,AMRO,742,5341251,13,116689
2021-10-17,AR,Argentina,AMRO,354,5341605,2,116691
2021-10-18,AR,Argentina,AMRO,1336,5342941,11,116702
2021-10-19,AR,Argentina,AMRO,1386,5344327,17,116719
2021-10-20,AR,Argentina,AMRO,1457,5345784,11,116730
2021-10-21,AR,Argentina,AMRO,1599,5347383,14,116744
2021-10-22,AR,Argentina,AMRO,1487,5348870,12,116756
2021-10-23,AR,Argentina,AMRO,724,5349594,2,116758
2021-10-24,AR,Argentina,AMRO,608,5350202,3,116761
2021-10-25,AR,Argentina,AMRO,1700,5351902,14,116775
2021-10-26,AR,Argentina,AMRO,1541,5353443,13,116788
2021-10-27,AR,Argentina,AMRO,1490,5354933,8,116796
2021-10-28,AR,Argentina,AMRO,1574,5356507,11,116807
2021-10-29,AR,Argentina,AMRO,1394,5357901,11,116818
2021-10-30,AR,Argentina,AMRO,799,5358700,3,116821
2021-10-31,AR,Argentina,AMRO,526,5359226,2,116823
2021-11-01,AR,Argentina,AMRO,1524,5360750,9,116832
2021-11-02,AR,Argentina,AMRO,1339,5362089,13,116845
2021-11-03,AR,Argentina,AMRO,1441,5363530,6,116851
2021-11-04,AR,Argentina,AMRO,1532,5365062,20,116871
2021-11-05,AR,Argentina,AMRO,1394,5366456,9,116880
2021-11-06,AR,Argentina,AMRO,844,5367300,4,116884
2021-11-07,AR,Argentina,AMRO,568,5367868,3,116887
2021-11-08,AR,Argentina,AMRO,1594,5369462,21,116908
2021-11-09,AR,Argentina,AMRO,1583,5371045,12,116920
2021-11-10,AR,Argentina,AMRO,1604,5372649,9,116929
2021-11-11,AR,Argentina,AMRO,1561,5374210,12,116941
2021-11-12,AR,Argentina,AMRO,1640,5375850,18,116959
2021-11-13,AR,Argentina,AMRO,861,5376711,7,116966
2021-11-14,AR,Argentina,AMRO,572,5377283,3,116969
2021-11-15,AR,Argentina,AMRO,1765,5379048,13,116982
2021-11-16,AR,Argentina,AMRO,1703,5380751,23,117005
2021-11-17,AR,Argentina,AMRO,1818,5382569,16,117021
2021-11-18,AR,Argentina,AMRO,1811,5384380,15,117036
2021-11-19,AR,Argentina,AMRO,1603,5385983,14,117050
2021-11-20,AR,Argentina,AMRO,884,5386867,11,117061
2021-11-21,AR,Argentina,AMRO,663,5387530,7,117068
2021-11-22,AR,Argentina,AMRO,788,5388318,7,117075
2021-11-23,AR,Argentina,AMRO,2302,5390620,24,117099
2021-11-24,AR,Argentina,AMRO,2250,5392870,27,117126
2021-11-25,AR,Argentina,AMRO,2112,5394982,19,117145
2021-11-26,AR,Argentina,AMRO,2188,5397170,18,117163
2021-11-27,AR,Argentina,AMRO,1251,5398421,9,117172
2021-11-28,AR,Argentina,AMRO,964,5399385,10,117182
2021-11-29,AR,Argentina,AMRO,2738,5402123,14,117196
2021-11-30,AR,Argentina,AMRO,1575,5403698,6,117202
2021-12-01,AR,Argentina,AMRO,2988,5406686,20,117222
2021-12-02,AR,Argentina,AMRO,3032,5409718,22,117244
2021-12-03,AR,Argentina,AMRO,2486,5412204,22,117266
2021-12-04,AR,Argentina,AMRO,1752,5413956,14,117280
2021-12-05,AR,Argentina,AMRO,1192,5415148,19,117299
2021-12-06,AR,Argentina,AMRO,3521,5418669,28,117327
2021-12-07,AR,Argentina,AMRO,3218,5421887,28,117355
2021-12-08,AR,Argentina,AMRO,1711,5423598,11,117366
2021-12-09,AR,Argentina,AMRO,3724,5427322,22,117388
2021-12-10,AR,Argentina,AMRO,4044,5431366,25,117413
2021-12-11,AR,Argentina,AMRO,2171,5433537,14,117427
2021-12-12,AR,Argentina,AMRO,1788,5435325,7,117434
2021-12-13,AR,Argentina,AMRO,5104,5440429,37,117471
2021-12-14,AR,Argentina,AMRO,5240,5445669,20,117491
2021-12-15,AR,Argentina,AMRO,6046,5451715,29,117520
2021-12-16,AR,Argentina,AMRO,6701,5458416,30,117550
2021-12-17,AR,Argentina,AMRO,6630,5465046,24,117574
2021-12-18,AR,Argentina,AMRO,4372,5469418,9,117583
2021-12-19,AR,Argentina,AMRO,3708,5473126,14,117597
2021-12-20,AR,Argentina,AMRO,8982,5482108,32,117629
2021-12-21,AR,Argentina,AMRO,11697,5493805,46,117675
2021-12-22,AR,Argentina,AMRO,16194,5509999,43,117718
2021-12-23,AR,Argentina,AMRO,18033,5528032,37,117755
2021-12-24,AR,Argentina,AMRO,13774,5541806,30,117785
2021-12-25,AR,Argentina,AMRO,6346,5548152,17,117802
2021-12-26,AR,Argentina,AMRO,11764,5559916,28,117830
2021-12-27,AR,Argentina,AMRO,32556,5592472,65,117895
2021-12-28,AR,Argentina,AMRO,44735,5637207,68,117963
2021-12-29,AR,Argentina,AMRO,51024,5688231,84,118047
2021-12-30,AR,Argentina,AMRO,56627,5744858,80,118127
2021-12-31,AR,Argentina,AMRO,35664,5780522,49,118176
2022-01-01,AR,Argentina,AMRO,19075,5799597,37,118213
2022-01-02,AR,Argentina,AMRO,22331,5821928,38,118251
2022-01-03,AR,Argentina,AMRO,72623,5894551,132,118383
2022-01-04,AR,Argentina,AMRO,92760,5987311,151,118534
2022-01-05,AR,Argentina,AMRO,104568,6091879,177,118711
2022-01-06,AR,Argentina,AMRO,115654,6207533,144,118855
2022-01-07,AR,Argentina,AMRO,112921,6320454,173,119028
2022-01-08,AR,Argentina,AMRO,91331,6411785,116,119144
2022-01-09,AR,Argentina,AMRO,57864,6469649,110,119254
2022-01-10,AR,Argentina,AMRO,115343,6584992,238,119492
2022-01-11,AR,Argentina,AMRO,135401,6720393,268,119760
2022-01-12,AR,Argentina,AMRO,130541,6850934,308,120068
2022-01-13,AR,Argentina,AMRO,126869,6977803,293,120361
2022-01-14,AR,Argentina,AMRO,123220,7101023,310,120671
2022-01-15,AR,Argentina,AMRO,82210,7183233,207,120878
2022-01-16,AR,Argentina,AMRO,57103,7240336,184,121062
2022-01-17,AR,Argentina,AMRO,119832,7360168,484,121546
2022-01-18,AR,Argentina,AMRO,117694,7477862,401,121947
2022-01-19,AR,Argentina,AMRO,124606,7602468,405,122352
2022-01-20,AR,Argentina,AMRO,120288,7722756,373,122725
2022-01-21,AR,Argentina,AMRO,113476,7836232,380,123105
2022-01-22,AR,Argentina,AMRO,80787,7917019,229,123334
2022-01-23,AR,Argentina,AMRO,51099,7968118,192,123526
2022-01-24,AR,Argentina,AMRO,93851,8061969,420,123946
2022-01-25,AR,Argentina,AMRO,90435,8152404,400,124346
2022-01-26,AR,Argentina,AMRO,76663,8229067,357,124703
2022-01-27,AR,Argentina,AMRO,65642,8294709,287,124990
2022-01-28,AR,Argentina,AMRO,58445,8353154,262,125252
2022-01-29,AR,Argentina,AMRO,27689,8380843,134,125386
2022-01-30,AR,Argentina,AMRO,19579,8400422,128,125514
2022-01-31,AR,Argentina,AMRO,52538,8452960,318,125832
2022-02-01,AR,Argentina,AMRO,40282,8493242,180,126012
2022-02-02,AR,Argentina,AMRO,39077,8532319,218,126230
2022-02-03,AR,Argentina,AMRO,36019,8568338,194,126424
2022-02-04,AR,Argentina,AMRO,33109,8601447,155,126579
2022-02-05,AR,Argentina,AMRO,15559,8617006,91,126670
2022-02-06,AR,Argentina,AMRO,10245,8627251,56,126726
2022-02-07,AR,Argentina,AMRO,28172,8655423,175,126901
2022-02-08,AR,Argentina,AMRO,26799,8682222,124,127025
2022-02-09,AR,Argentina,AMRO,23454,8705676,104,127129
2022-02-10,AR,Argentina,AMRO,20645,8726321,89,127218
2022-02-11,AR,Argentina,AMRO,12638,8738959,61,127279
2022-02-12,AR,Argentina,AMRO,7898,8746857,35,127314
2022-02-13,AR,Argentina,AMRO,5059,8751916,40,127354
2022-02-14,AR,Argentina,AMRO,15258,8767174,99,127453
2022-02-15,AR,Argentina,AMRO,15935,8783109,76,127529
2022-02-16,AR,Argentina,AMRO,15888,8798997,73,127602
2022-02-17,AR,Argentina,AMRO,13951,8812948,75,127677
2022-02-18,AR,Argentina,AMRO,12855,8825803,69,127746
2022-02-19,AR,Argentina,AMRO,5390,8831193,44,127790
2022-02-20,AR,Argentina,AMRO,3959,8835152,18,127808
2022-02-21,AR,Argentina,AMRO,12946,8848098,58,127866
2022-02-22,AR,Argentina,AMRO,15800,8863898,47,127913
2022-02-23,AR,Argentina,AMRO,10592,8874490,33,127946
2022-02-24,AR,Argentina,AMRO,9247,8883737,26,127972
2022-02-25,AR,Argentina,AMRO,8483,8892220,24,127996
2022-02-26,AR,Argentina,AMRO,3738,8895958,13,128009
2022-02-27,AR,Argentina,AMRO,3405,8899363,22,128031
2022-02-28,AR,Argentina,AMRO,3579,8902942,7,128038
2022-03-01,AR,Argentina,AMRO,3018,8905960,5,128043
2022-03-02,AR,Argentina,AMRO,8702,8914662,29,128072
2022-03-03,AR,Argentina,AMRO,8378,8923040,23,128095
2022-03-04,AR,Argentina,AMRO,7616,8930656,22,128117
2022-03-05,AR,Argentina,AMRO,3175,8933831,19,128136
2022-03-06,AR,Argentina,AMRO,2145,8935976,8,128144
2022-03-07,AR,Argentina,AMRO,6796,8942772,19,128163
2022-03-08,AR,Argentina,AMRO,5481,8948253,14,128177
2022-03-09,AR,Argentina,AMRO,5953,8954206,10,128187
2022-03-10,AR,Argentina,AMRO,5735,8959941,15,128202
2022-03-11,AR,Argentina,AMRO,4700,8964641,6,128208
2022-03-12,AR,Argentina,AMRO,2004,8966645,6,128214
2022-03-13,AR,Argentina,AMRO,1271,8967916,1,128215
2022-03-14,AR,Argentina,AMRO,5080,8972996,14,128229
2022-03-15,AR,Argentina,AMRO,4459,8977455,7,128236
2022-03-16,AR,Argentina,AMRO,4248,8981703,15,128251
2022-03-17,AR,Argentina,AMRO,4719,8986422,8,128259
2022-03-18,AR,Argentina,AMRO,13015,8999437,2,128261
2022-03-19,AR,Argentina,AMRO,1309,9000746,2,128263
2022-03-20,AR,Argentina,AMRO,1199,9001945,3,128266
2022-03-21,AR,Argentina,AMRO,3614,9005559,9,128275
2022-03-22,AR,Argentina,AMRO,3736,9009295,7,128282
2022-03-23,AR,Argentina,AMRO,3097,9012392,8,128290
2022-03-24,AR,Argentina,AMRO,1082,9013474,0,128290
2022-03-25,AR,Argentina,AMRO,2526,9016000,6,128296
2022-03-26,AR,Argentina,AMRO,1206,9017206,2,128298
2022-03-27,AR,Argentina,AMRO,666,9017872,1,128299
2022-03-28,AR,Argentina,AMRO,2983,9020855,9,128308
2022-03-29,AR,Argentina,AMRO,2593,9023448,4,128312
2022-03-30,AR,Argentina,AMRO,2700,9026148,5,128317
2022-03-31,AR,Argentina,AMRO,2373,9028521,4,128321
2022-04-01,AR,Argentina,AMRO,1337,9029858,5,128326
2022-04-02,AR,Argentina,AMRO,552,9030410,2,128328
2022-04-03,AR,Argentina,AMRO,456,9030866,2,128330
2022-04-04,AR,Argentina,AMRO,2089,9032955,4,128334
2022-04-05,AR,Argentina,AMRO,1614,9034569,3,128337
2022-04-06,AR,Argentina,AMRO,1803,9036372,1,128338
2022-04-07,AR,Argentina,AMRO,1718,9038090,0,128338
2022-04-08,AR,Argentina,AMRO,1518,9039608,3,128341
2022-04-09,AR,Argentina,AMRO,677,9040285,0,128341
2022-04-10,AR,Argentina,AMRO,418,9040703,0,128341
2022-04-11,AR,Argentina,AMRO,1665,9042368,2,128343
2022-04-12,AR,Argentina,AMRO,1569,9043937,1,128344
2022-04-13,AR,Argentina,AMRO,1432,9045369,0,128344
2022-04-14,AR,Argentina,AMRO,928,9046297,0,128344
2022-04-15,AR,Argentina,AMRO,431,9046728,0,128344
2022-04-16,AR,Argentina,AMRO,453,9047181,0,128344
2022-04-17,AR,Argentina,AMRO,217,9047398,0,128344
2022-04-18,AR,Argentina,AMRO,13525,9060923,0,128344
2022-04-19,AR,Argentina,AMRO,0,9060923,0,128344
2022-04-20,AR,Argentina,AMRO,0,9060923,0,128344
2022-04-21,AR,Argentina,AMRO,0,9060923,0,128344
2022-04-22,AR,Argentina,AMRO,0,9060923,0,128344
2022-04-23,AR,Argentina,AMRO,0,9060923,0,128344
2022-04-24,AR,Argentina,AMRO,11307,9072230,198,128542
2022-04-25,AR,Argentina,AMRO,0,9072230,0,128542
2022-04-26,AR,Argentina,AMRO,0,9072230,0,128542
2022-04-27,AR,Argentina,AMRO,0,9072230,0,128542
2022-04-28,AR,Argentina,AMRO,0,9072230,0,128542
2022-04-29,AR,Argentina,AMRO,0,9072230,0,128542
2022-04-30,AR,Argentina,AMRO,0,9072230,0,128542
2022-05-01,AR,Argentina,AMRO,11443,9083673,111,128653
2022-05-02,AR,Argentina,AMRO,0,9083673,0,128653
2022-05-03,AR,Argentina,AMRO,0,9083673,0,128653
2022-05-04,AR,Argentina,AMRO,0,9083673,0,128653
2022-05-05,AR,Argentina,AMRO,0,9083673,0,128653
2022-05-06,AR,Argentina,AMRO,0,9083673,0,128653
2022-05-07,AR,Argentina,AMRO,0,9083673,0,128653
2022-05-08,AR,Argentina,AMRO,17646,9101319,76,128729
2022-05-09,AR,Argentina,AMRO,0,9101319,0,128729
2022-05-10,AR,Argentina,AMRO,0,9101319,0,128729
2022-05-11,AR,Argentina,AMRO,0,9101319,0,128729
2022-05-12,AR,Argentina,AMRO,0,9101319,0,128729
2022-05-13,AR,Argentina,AMRO,0,9101319,0,128729
2022-05-14,AR,Argentina,AMRO,0,9101319,0,128729
2022-05-15,AR,Argentina,AMRO,33989,9135308,47,128776
2022-05-16,AR,Argentina,AMRO,0,9135308,0,128776
2022-05-17,AR,Argentina,AMRO,0,9135308,0,128776
2022-05-18,AR,Argentina,AMRO,0,9135308,0,128776
2022-05-19,AR,Argentina,AMRO,0,9135308,0,128776
2022-05-20,AR,Argentina,AMRO,0,9135308,0,128776
2022-05-21,AR,Argentina,AMRO,0,9135308,0,128776
2022-05-22,AR,Argentina,AMRO,43487,9178795,49,128825
2022-05-23,AR,Argentina,AMRO,0,9178795,0,128825
2022-05-24,AR,Argentina,AMRO,0,9178795,0,128825
2022-05-25,AR,Argentina,AMRO,0,9178795,0,128825
2022-05-26,AR,Argentina,AMRO,0,9178795,0,128825
2022-05-27,AR,Argentina,AMRO,0,9178795,0,128825
2022-05-28,AR,Argentina,AMRO,0,9178795,0,128825
2022-05-29,AR,Argentina,AMRO,51778,9230573,64,128889
2022-05-30,AR,Argentina,AMRO,0,9230573,0,128889
2022-05-31,AR,Argentina,AMRO,0,9230573,0,128889
2022-06-01,AR,Argentina,AMRO,0,9230573,0,128889
2022-06-02,AR,Argentina,AMRO,0,9230573,0,128889
2022-06-03,AR,Argentina,AMRO,0,9230573,0,128889
2020-01-03,AM,Armenia,EURO,0,0,0,0
2020-01-04,AM,Armenia,EURO,0,0,0,0
2020-01-05,AM,Armenia,EURO,0,0,0,0
2020-01-06,AM,Armenia,EURO,0,0,0,0
2020-01-07,AM,Armenia,EURO,0,0,0,0
2020-01-08,AM,Armenia,EURO,0,0,0,0
2020-01-09,AM,Armenia,EURO,0,0,0,0
2020-01-10,AM,Armenia,EURO,0,0,0,0
2020-01-11,AM,Armenia,EURO,0,0,0,0
2020-01-12,AM,Armenia,EURO,0,0,0,0
2020-01-13,AM,Armenia,EURO,0,0,0,0
2020-01-14,AM,Armenia,EURO,0,0,0,0
2020-01-15,AM,Armenia,EURO,0,0,0,0
2020-01-16,AM,Armenia,EURO,0,0,0,0
2020-01-17,AM,Armenia,EURO,0,0,0,0
2020-01-18,AM,Armenia,EURO,0,0,0,0
2020-01-19,AM,Armenia,EURO,0,0,0,0
2020-01-20,AM,Armenia,EURO,0,0,0,0
2020-01-21,AM,Armenia,EURO,0,0,0,0
2020-01-22,AM,Armenia,EURO,0,0,0,0
2020-01-23,AM,Armenia,EURO,0,0,0,0
2020-01-24,AM,Armenia,EURO,0,0,0,0
2020-01-25,AM,Armenia,EURO,0,0,0,0
2020-01-26,AM,Armenia,EURO,0,0,0,0
2020-01-27,AM,Armenia,EURO,0,0,0,0
2020-01-28,AM,Armenia,EURO,0,0,0,0
2020-01-29,AM,Armenia,EURO,0,0,0,0
2020-01-30,AM,Armenia,EURO,0,0,0,0
2020-01-31,AM,Armenia,EURO,0,0,0,0
2020-02-01,AM,Armenia,EURO,0,0,0,0
2020-02-02,AM,Armenia,EURO,0,0,0,0
2020-02-03,AM,Armenia,EURO,0,0,0,0
2020-02-04,AM,Armenia,EURO,0,0,0,0
2020-02-05,AM,Armenia,EURO,0,0,0,0
2020-02-06,AM,Armenia,EURO,0,0,0,0
2020-02-07,AM,Armenia,EURO,0,0,0,0
2020-02-08,AM,Armenia,EURO,0,0,0,0
2020-02-09,AM,Armenia,EURO,0,0,0,0
2020-02-10,AM,Armenia,EURO,0,0,0,0
2020-02-11,AM,Armenia,EURO,0,0,0,0
2020-02-12,AM,Armenia,EURO,0,0,0,0
2020-02-13,AM,Armenia,EURO,0,0,0,0
2020-02-14,AM,Armenia,EURO,0,0,0,0
2020-02-15,AM,Armenia,EURO,0,0,0,0
2020-02-16,AM,Armenia,EURO,0,0,0,0
2020-02-17,AM,Armenia,EURO,0,0,0,0
2020-02-18,AM,Armenia,EURO,0,0,0,0
2020-02-19,AM,Armenia,EURO,0,0,0,0
2020-02-20,AM,Armenia,EURO,0,0,0,0
2020-02-21,AM,Armenia,EURO,0,0,0,0
2020-02-22,AM,Armenia,EURO,0,0,0,0
2020-02-23,AM,Armenia,EURO,0,0,0,0
2020-02-24,AM,Armenia,EURO,0,0,0,0
2020-02-25,AM,Armenia,EURO,0,0,0,0
2020-02-26,AM,Armenia,EURO,0,0,0,0
2020-02-27,AM,Armenia,EURO,0,0,0,0
2020-02-28,AM,Armenia,EURO,0,0,0,0
2020-02-29,AM,Armenia,EURO,0,0,0,0
2020-03-01,AM,Armenia,EURO,0,0,0,0
2020-03-02,AM,Armenia,EURO,1,1,0,0
2020-03-03,AM,Armenia,EURO,0,1,0,0
2020-03-04,AM,Armenia,EURO,0,1,0,0
2020-03-05,AM,Armenia,EURO,0,1,0,0
2020-03-06,AM,Armenia,EURO,0,1,0,0
2020-03-07,AM,Armenia,EURO,0,1,0,0
2020-03-08,AM,Armenia,EURO,0,1,0,0
2020-03-09,AM,Armenia,EURO,0,1,0,0
2020-03-10,AM,Armenia,EURO,0,1,0,0
2020-03-11,AM,Armenia,EURO,0,1,0,0
2020-03-12,AM,Armenia,EURO,3,4,0,0
2020-03-13,AM,Armenia,EURO,2,6,0,0
2020-03-14,AM,Armenia,EURO,7,13,0,0
2020-03-15,AM,Armenia,EURO,7,20,0,0
2020-03-16,AM,Armenia,EURO,8,28,0,0
2020-03-17,AM,Armenia,EURO,17,45,0,0
2020-03-18,AM,Armenia,EURO,33,78,0,0
2020-03-19,AM,Armenia,EURO,32,110,0,0
2020-03-20,AM,Armenia,EURO,26,136,0,0
2020-03-21,AM,Armenia,EURO,24,160,0,0
2020-03-22,AM,Armenia,EURO,30,190,0,0
2020-03-23,AM,Armenia,EURO,4,194,0,0
2020-03-24,AM,Armenia,EURO,41,235,0,0
2020-03-25,AM,Armenia,EURO,30,265,0,0
2020-03-26,AM,Armenia,EURO,25,290,0,0
2020-03-27,AM,Armenia,EURO,39,329,1,1
2020-03-28,AM,Armenia,EURO,43,372,0,1
2020-03-29,AM,Armenia,EURO,52,424,0,1
2020-03-30,AM,Armenia,EURO,58,482,2,3
2020-03-31,AM,Armenia,EURO,50,532,0,3
2020-04-01,AM,Armenia,EURO,39,571,0,3
2020-04-02,AM,Armenia,EURO,92,663,1,4
2020-04-03,AM,Armenia,EURO,73,736,3,7
2020-04-04,AM,Armenia,EURO,34,770,0,7
2020-04-05,AM,Armenia,EURO,52,822,0,7
2020-04-06,AM,Armenia,EURO,11,833,1,8
2020-04-07,AM,Armenia,EURO,20,853,0,8
2020-04-08,AM,Armenia,EURO,28,881,1,9
2020-04-09,AM,Armenia,EURO,40,921,1,10
2020-04-10,AM,Armenia,EURO,16,937,1,11
2020-04-11,AM,Armenia,EURO,30,967,2,13
